TZJT32,6,31.5
TZJT33,1,0.6
TZJT33,2-1,1.9
TZJT33,2-4,4.6
TZJT33,4-2,10.3
TZJT33,4-3,13.9
TZJT33,5-1,21.3
TZJT33,6,32
TZJT34,1,0.7
TZJT34,2-1,2.9
TZJT34,2-4,6
TZJT34,4-2,11.3
TZJT34,4-3,15.4
TZJT34,5-1,24
TZJT34,6,31.2
TZJT34,7-1,33.6
TZJT34,7-2,36.9
TZJT34,9-1,41.5
TZJT35,1,1
TZJT35,2-4,4.7
TZJT35,4-2,11.2
TZJT35,4-3,14.3
TZJT35,5-1,20
TZJT35,6,30.6
TZJT35,7-2,33
TZJT35,9-1,40.2
TZJT35,9-2,42.9
TZJT36,1,0.3
TZJT36,2-1,1.5
TZJT36,2-2,3.5
TZJT36,2-3,13.7
TZJT36,5-2,17
TZJT36,6,27
TZJT36,7-2,27.8
TZJT37,1,0.4
TZJT37,2-1,1
TZJT37,2-4,2.4
TZJT37,4-1,4.9
TZJT37,4-2,9.3
TZJT37,4-3,11.8
TZJT37,5-2,18.5
TZJT37,6,32.2
TZJT37,7-2,34
TZJT37,9-1,37.4
TZJT37,9-2,40.7
TZJT37,9-3,43.7
TZJT37,10,44.3
TZJT38,1,1
TZJT38,2-2,2
TZJT38,4-2,7.4
TZJT38,5-1,17.8
TZJT38,6,25.9
TZJT38,7-1,26.4
TZJT39,1,0.7
TZJT39,2-1,2.2
TZJT39,4-1,5.2
TZJT39,4-2,10.2
TZJT39,5-1,18
TZJT39,6,28.5
TZJT39,7-2,34.4
TZJT39,9-1,43
TZJT40,1,0.6
TZJT40,2-1,2.1
TZJT40,2-4,5
TZJT40,4-2,12.1
TZJT40,4-3,14.5
TZJT40,5-2,19.3
TZJT40,6,34.1
TZJT40,7-2,36.2
TZJT41,1,0.3
TZJT41,2-1,1.2
TZJT41,2-4,4.9
TZJT41,4-1,5.9
TZJT41,4-2,12.7
TZJT41,4-3,15
TZJT41,5-2,21.1
TZJT41,5-3,31.2
TZJT42,1,0.3
TZJT42,2-1,1
TZJT42,2-4,4.6
TZJT42,4-2,11.3
TZJT42,4-3,16
TZJT42,5-2,20.3
TZJT42,6,31.1
TZJT42,7-2,37.3
TZJT42,9-1,43.9
TZJT42,9-2,50
TZJT43,1,0.4
TZJT43,2-1,1.4
TZJT43,2-2,6.3
TZJT43,4-2,9
TZJT43,4-3,10.3
TZJT43,5-1,18.5
TZJT43,6,28.4
TZJT43,7-1,30.1
TZJT44,1,0.3
TZJT44,2-1,1.2
TZJT44,2-4,4.5
TZJT44,4-2,10.8
TZJT44,4-3,14
TZJT44,5-1,21.7
TZJT44,6,30.2
TZJT44,7-1,30.4
TZJT45,1,0.7
TZJT45,2-1,1.7
TZJT45,2-4,5.3
TZJT45,4-2,10.2
TZJT45,5-1,14.6
TZJT45,5-2,21.1
TZJT45,6,34.4
TZJT45,7-1,37.2
TZJT46,1,0.3
TZJT46,2-1,1.5
TZJT46,2-4,6.8
TZJT46,4-2,10.2
TZJT46,5-1,29.8
TZJT46,5-3,39.8
TZJT46,9-1,47
TZJT46,9-2,50
TZJT47,1,0.3
TZJT47,2-4,6.4
TZJT47,4-2,11.1
TZJT47,4-3,13.9
TZJT47,5-1,22.5
TZJT47,5-2,24.7
TZJT47,6,33
TZJT48,1,0.7
TZJT48,2-2,3.2
TZJT48,4-1,5.6
TZJT48,4-2,13.9
TZJT48,5-1,19
TZJT48,6,29.5
TZJT48,7-1,32.8
TZJT49,1,0.6
TZJT49,2-2,2.6
TZJT49,2-3,8.9
TZJT49,2-4,15.7
TZJT49,4-2,21.9
TZJT49,5-1,25.4
TZJT49,6,37.2
TZJT49,7-1,43.1
TZJT50,1,0.2
TZJT50,2-1,1.6
TZJT50,2-4,4.1
TZJT50,4-2,9.3
TZJT50,5-1,21.2
TZJT50,6,28.8
TZJT51,1,0.3
TZJT51,2-1,1
TZJT51,2-4,3.1
TZJT51,4-1,4.8
TZJT51,4-2,11.6
TZJT51,4-3,14.6
TZJT51,5-1,23.1
TZJT51,6,30.5
TZJT51,7-1,35.3
TZJT52,1,0.4
TZJT52,2-2,2.6
TZJT52,2-4,9.7
TZJT52,2-5,22.9
TZJT52,2-6,36.5
TZJT52,2-7,50
TZJT53,1,1.5
TZJT53,2-2,4.7
TZJT53,2-3,9.6
TZJT53,2-5,22.7
TZJT53,2-6,42
TZJT53,2-7,50
TZJT54,1,0.3
TZJT54,2-2,3.5
TZJT54,2-3,7.7
TZJT54,2-5,27.4
TZJT54,2-6,46.1
TZJT54,2-7,50.1
TZJT55,1,0.2
TZJT55,2-2,6.4
TZJT55,2-3,11.5
TZJT55,2-5,29
TZJT55,2-6,43
TZJT55,2-7,50
TZJT56,1,0.3
TZJT56,2-2,3
TZJT56,2-3,9.5
TZJT56,2-5,25.2
TZJT56,5-2,29.4
TZJT56,6,33.7
TZJT56,7-1,42.5
TZJT57,1,0.4
TZJT57,2-2,2.6
TZJT57,2-3,13
TZJT57,2-5,28
TZJT57,2-6,37.2
TZJT57,2-7,50.2
TZJT58,1,0.4
TZJT58,2-2,9
TZJT58,4-1,12.8
TZJT58,4-2,15.6
TZJT58,4-3,20.2
TZJT58,5-1,26.6
TZJT58,6,33.2
TZJT58,7-1,38.7
TZJT59,1,0.9
TZJT59,2-2,2.9
TZJT59,2-3,9
TZJT59,2-5,23.3
TZJT59,2-6,33.1
TZJT59,2-6b,45.6
TZJT59,2-7,50.1
TZJT60,1,1
TZJT60,2-4,6.5
TZJT60,2-5,26.2
TZJT60,2-6b,39.9
TZJT60,2-7,50
TZJT61,1,1
TZJT61,2-1,2
TZJT61,2-4,4.5
TZJT61,2-5,8.1
TZJT61,4-2,11.5
TZJT61,5-1,27
TZJT61,5-2,34.6
TZJT61,7-1,43.4
TZJT61,9-1,48.6
TZJT62,1,0.2
TZJT62,2-1,1.8
TZJT62,2-4,5.3
TZJT62,4-2,9.7
TZJT62,5-1,26.6
TZJT62,6,33
TZJT63,1,0.6
TZJT63,2-2,6
TZJT63,2-3,11.3
TZJT63,5-1,26.4
TZJT63,5-2,28
TZJT63,5-3,30.2
TZJT63,6,31.9
TZJT63,7-1,33.4
TZJT63,7-2,38.4
TZJT63,9-1,40.3
TZJT64,1,0.9
TZJT64,2-1,2.7
TZJT64,4-1,4
TZJT64,4-2,11.4
TZJT64,4-3,12.5
TZJT64,5-1,15.4
TZJT64,5-2,20.2
TZJT64,6,26.1
TZJT65,1,0.7
TZJT65,2-1,2.4
TZJT65,2-4,5.2
TZJT65,4-2,10.7
TZJT65,5-1,23.3
TZJT65,6,40.1
TZJT65,8-2,50
TZJT66,1,0.6
TZJT66,2-1,2
TZJT66,4-1,4.7
TZJT66,4-2,10.4
TZJT66,4-3,12.8
TZJT66,5-2,14.2
TZJT66,6,25.6
TZJT66,7-1,26.1
TZJT67,1,1
TZJT67,2-2,7.7
TZJT67,2-4,14.5
TZJT67,4-3,17
TZJT67,5-1,21.7
TZJT67,5-2,27.8
TZJT67,6,35.5
TZJT67,7-2,38.5
TZJT68,1,0.5
TZJT68,2-1,2.4
TZJT68,4-1,3.3
TZJT68,4-2,10
TZJT68,4-3,12.9
TZJT68,5-1,13.8
TZJT68,5-2,16
TZJT68,6,27
TZJT68,7-1,32.2
TZJT69,1,0.3
TZJT69,2-2,4.5
TZJT69,2-3,9.5
TZJT69,4-2,13.9
TZJT69,4-3,16.8
TZJT69,5-1,23.8
TZJT69,6,34.3
TZJT70,1,0.6
TZJT70,2-2,4.6
TZJT70,2-3,11.8
TZJT70,4-1,13.3
TZJT70,4-2,18.2
TZJT70,5-2,20.7
TZJT70,6,28.8
TZJT70,7-1,33.9
TZJT71,1,0.5
TZJT71,2-2,1.9
TZJT71,2-3,6.6
TZJT71,2-5,23.3
TZJT71,2-6,38.2
TZJT71,6,40.9
TZJT71,7-1,42.5
TZJT71,8-1,50
TZJT72,1,0.8
TZJT72,2-2,3.2
TZJT72,4-1,5.8
TZJT72,4-2,14.1
TZJT72,5-1,15.6
TZJT72,5-2,19.1
TZJT72,6,29.3
TZJT72,7-1,31.2
TZJT73,1,1
TZJT73,2-2,5.1
TZJT73,2-3,13.4
TZJT73,4-1,15
TZJT73,4-2,18
TZJT73,5-1,31.7
TZJT73,5-2,34.9
TZJT73,7-1,42.3
EGTZ01,1,0.4
EGTZ01,2-2,1.9
EGTZ01,2-3,5.9
EGTZ01,4-1,9.7
EGTZ01,4-2,16.5
EGTZ01,4-3,24.3
EGTZ01,5-1,31
EGTZ01,6,43
EGTZ01,7-1,51.8
EGTZ01,9-1,57
EGTZ01,9-3,72.2
EGTZ01,10,75.9
EGTZ01,14-2,85
EGTZ01,14-3,89.9
EGTZ01,14-4,100
EGTZ02,1,1.15
EGTZ02,2-2,4.3
EGTZ02,2-3,5.9
EGTZ02,2-5,23.8
EGTZ02,2-6,43.9
EGTZ02,2-7,55
EGTZ02,3-1,67.8
EGTZ02,3-2,97.7
EGTZ02,8-2,100
EGTZ03,1,0.5
EGTZ03,2-2,2.9
EGTZ03,2-3,7
EGTZ03,2-5,22
EGTZ03,2-6,38.5
EGTZ03,2-7,52.8
EGTZ03,3-1,67
EGTZ03,3-2,87.15
EGTZ03,8-2,100
EGTZ04,1,1.1
EGTZ04,2-2,4
EGTZ04,2-3,10.1
EGTZ04,4-2,16
EGTZ04,5-2,23.3
EGTZ04,6,37.5
EGTZ04,9-1,41.5
EGTZ04,9-2,42.5
EGTZ04,9-3,55.9
EGTZ04,10,59.9
EGTZ04,11-1,71
EGTZ04,11-3,75.8
EGTZ04,12,100.15
EGTZ06,1,0.45
EGTZ06,2-2,4.5
EGTZ06,4-1,7.1
EGTZ06,4-2,10.75
EGTZ06,5-1,20.6
EGTZ06,6,33.8
EGTZ06,7-2,36.5
EGTZ06,8-1,50
EGTZ07,1,0.7
EGTZ07,2-2,3.45
EGTZ07,2-3,8.2
EGTZ07,2-5,22.6
EGTZ07,2-6,30.1
EGTZ07,2-6b,38.7
EGTZ07,3-1,47
EGTZ07,3-1,50.1
EGTZ08,1,0.7
EGTZ08,2-2,6.2
EGTZ08,2-3,11.6
EGTZ08,2-5,24
EGTZ08,2-6b,35.4
EGTZ08,3-1,39.1
EGTZ08,3-1,50
EGTZ09,1,0.8
EGTZ09,2-2,7
EGTZ09,2-3,13.7
EGTZ09,2-5,21.9
EGTZ09,2-6b,33.1
EGTZ09,3-1,50
EGTZ11,2-2,3.05
EGTZ11,2-3,6.45
EGTZ11,4-2,13.2
EGTZ11,4-3,16.75
EGTZ11,5-1,21.75
EGTZ11,6,36.45
EGTZ11,7-1,40.95
EGTZ11,9-1,48.4
EGTZ11,10,50.45
EGTZ12,1,0.4
EGTZ12,2-2,3
EGTZ12,2-3,8
EGTZ12,4-2,12.8
EGTZ12,4-3,13.6
EGTZ12,5-1,25.6
EGTZ12,6,28
EGTZ12,7-1,31
EGTZ12,8-1,50.05
EGTZ13,1,0.8
EGTZ13,2-2,2.95
EGTZ13,2-3,8.9
EGTZ13,2-5,23.8
EGTZ13,2-6,38
EGTZ13,2-7,50.05
EGTZ14,1,0.4
EGTZ14,2-2,2.5
EGTZ14,2-3,10
EGTZ14,2-5,23.2
EGTZ14,2-6,39.8
EGTZ14,2-7,50
EGTZ15,1,0.55
EGTZ15,2-2,2.25
EGTZ15,2-3,5.8
EGTZ15,2-5,23.8
EGTZ15,2-6,40
EGTZ15,2-7,50.05
EGTZ16,1,1.05
EGTZ16,2-2,5
EGTZ16,2-3,11.55
EGTZ16,4-2,16.1
EGTZ16,4-3,18.2
EGTZ16,5-1,25.95
EGTZ16,5-2,30.15
EGTZ16,6,44
EGTZ16,7-2,46.5
EGTZ16,9-2,50.15
EGTZ17,1,1
EGTZ17,2-2,6.1
EGTZ17,2-3,13.3
EGTZ17,2-5,19.6
EGTZ17,2-6,30
EGTZ17,6,34.5
EGTZ17,7-1,38
EGTZ17,8-1,50.15
EGTZ18,1,0.85
EGTZ18,2-2,4.5
EGTZ18,2-3,10.8
EGTZ18,2-5,19.2
EGTZ18,2-6,42
EGTZ18,2-7,50
EGTZ19,1,1.2
EGTZ19,2-2,3.2
EGTZ19,2-3,12.5
EGTZ19,2-5,24.2
EGTZ19,2-6,40
EGTZ19,2-7,50.05
EGTZ20,1,1.3
EGTZ20,2-2,6.7
EGTZ20,3-1,8.1
EGTZ20,3-2,12.3
EGTZ20,5-2,26.9
EGTZ20,7-1,38.1
EGTZ21,1,2.3
EGTZ21,2-2,4.2
EGTZ21,2-3,8.9
EGTZ21,4-1,10.9
EGTZ21,4-2,14.6
EGTZ21,4-3,17.8
EGTZ21,5-1,26
EGTZ21,6,31
EGTZ22,1,0.8
EGTZ22,2-3,10.9
EGTZ22,4-2,15.5
EGTZ22,5-1,25.7
EGTZ22,6,35
EGTZ23,1,0.6
EGTZ23,2-2,5.4
EGTZ23,2-3,9
EGTZ23,2-5,20.9
EGTZ23,2-6,27.2
EGTZ23,2-6b,43.1
EGTZ23,2-7,54
QZK1,1,0.5
QZK1,2-2,4.3
QZK1,4-2,11.07
QZK1,4-3,12.7
QZK1,5-1,21.37
QZK1,6,35.4
QZK1,7-1,40.65
QZK1,9-3,46.68
QZK1,10,56.57
QZK1,11-1,60.4
QZK1,11-2,63.11
QZK1,11-3,65.96
QZK1,12,75.85
QZK1,12,78.5
QZK1,12,88.05
QZK1,14-2,96.5
QZK1,14-3,100
QZK2,1,0.5
QZK2,2-1,2.2
QZK2,4-2,7.4
QZK2,5-1,28.85
QZK2,6,35.9
QZK2,7-1,41.1
QZK2,9-2,50.8
QZK2,9-3,55.15
QZK2,10,62.99
QZK2,11-1,66.3
QZK2,11-2,67.85
QZK2,11-3,73.54
QZK2,12,75.07
QZK2,14-2,86.27
QZK2,14-3,100
QZK3,1,0.6
QZK3,2-1,2.5
QZK3,2-3,12
QZK3,2-5,25.58
QZK3,2-6,39.85
QZK3,2-7,51.15
QZK3,3-1,62.04
QZK3,3-2,79.3
QZK3,8-2,100
QZK4,1,0.5
QZK4,2-2,3
QZK4,2-3,8.05
QZK4,4-2,15.65
QZK4,5-1,27.72
QZK4,6,31.6
QZK4,7-1,38
QZK4,8-1,67
QZK4,8-2,100
QZK5,1,0.75
QZK5,2-2,3.5
QZK5,2-3,11
QZK5,2-5,19.47
QZK5,2-6,35.65
QZK5,2-7,45.4
QZK5,3-1,48.39
QZK5,3-1,63.34
QZK5,3-2,86.5
QZK5,8-2,100
TZK3,1,0.5
TZK3,2-2,3.2
TZK3,2-3,9.5
TZK3,2-5,21.16
TZK3,2-6,35.95
TZK3,2-7,43.92
TZK3,3-1,59.19
TZK3,3-2,76.92
TZK3,8-2,96.7
TZK3,8-2,100
TZK4,1,0.7
TZK4,2-1,3.2
TZK4,2-3,15
TZK4,2-5,22.35
TZK4,2-6,43.2
TZK4,2-7,58.1
TZK4,3-1,70.45
TZK4,3-2,88.28
TZK4,8-1,92.2
TZK4,8-2,100
TZK5,1,0.55
TZK5,2-2,3.8
TZK5,2-3,12.49
TZK5,4-2,18.22
TZK5,5-1,29.8
TZK5,6,34.95
TZK5,7-1,49
TZK5,8-2,66.23
TZK5,12,100
TZK6,1,0.84
TZK6,2-2,4.17
TZK6,2-3,13.22
TZK6,4-2,18.26
TZK6,5-1,28.76
TZK6,6,34.98
TZK6,7-1,40.24
TZK6,8-2,50.8
TZK6,9-3,61.31
TZK6,1,62.88
TZK6,11-1,64.42
TZK6,11-3,74.82
TZK6,12,100
TZK7,1,0.55
TZK7,2-2,3.4
TZK7,2-3,7.95
TZK7,4-2,13.37
TZK7,5-1,15.85
TZK7,5-2,25.1
TZK7,6,32.55
TZK7,7-1,33.6
TZK7,9-1,39.15
TZK7,9-2,42.05
TZK7,9-3,58.25
TZK7,10,61.21
TZK7,11-1,62.89
TZK7,11-2,69.15
TZK7,11-3,74.08
TZK7,12,79.03
TZK7,14-2,90.78
TZK7,14-3,100
TZK9,1,0.2
TZK9,2-1,2.21
TZK9,2-4,3.33
TZK9,4-2,6.3
TZK9,4-3,10.53
TZK9,5-1,18.18
TZK9,6,32.45
TZK9,7-1,39.8
TZK9,9-1,41.7
TZK9,9-2,43.7
TZK9,9-3,48.7
TZK9,10,58.57
TZK9,11-1,65.52
TZK9,11-2,66.75
TZK9,11-3,71.38
TZK9,12,73.6
TZK9,13-1,76.1
TZK9,14-2,85.12
TZK9,14-2,89.5
TZK9,14-2,100
TZK10,1,0.95
TZK10,2-1,2.99
TZK10,4-2,8.8
TZK10,5-1,15.65
TZK10,5-2,19.79
TZK10,6,24.7
TZK10,7-1,32.29
TZK10,7-2,39.46
TZK10,9-1,42.09
TZK10,9-2,45.53
TZK10,10,53.39
TZK10,11-1,60.03
TZK10,11-2,62.61
TZK10,11-3,69.07
TZK10,12,84
TZK10,14-2,90.17
TZK10,14-3,100
TZK14,1,0.4
TZK14,2-1,1.5
TZK14,2-4,5.65
TZK14,4-2,10
TZK14,4-3,13.42
TZK14,5-2,20.48
TZK14,6,29
TZK14,7-1,37.2
TZK14,9-1,47.95
TZK14,10,49.2
TZK14,11-1,61.94
TZK14,11-2,67.56
TZK14,11-3,77.22
TZK14,12,87.2
TZK14,14-2,98.2
TZK14,14-3,100
TZK17,1,0.5
TZK17,2-1,3
TZK17,2-2,5.67
TZK17,4-2,13.7
TZK17,5-1,30.1
TZK17,6,34.56
TZK17,7-2,37.6
TZK17,9-1,49.35
TZK17,10,52.05
TZK17,11-1,59.14
TZK17,11-3,64.37
TZK17,12,79.02
TZK17,14-1,97.14
TZK17,14-2,100
