SK150,2-1,7
SK150,2-1,20.5
SK150,2-2,23
SK150,3,24
SK150,2-2,24.5
SK150,4,27.5
SK151,2-1,6.3
SK151,2-2,9.8
SK151,3,15.4
SK152,0-1,1.2
SK152,2-1,5
SK152,2-2,11
SK152,3,12.5
SK152,4,17.5
SK153,0,1
SK153,1-1,2.4
SK153,2-1,5.5
SK153,2-2,10.4
SK153,4,15.5
SK154,0,1.6
SK154,2-1,5.2
SK154,2-2,12.7
SK155,2-1,5.2
SK155,2-2,8.2
SK156,2-1,2.4
SK156,2-2,12.8
SK156,3,15.4
SK157,0,2
SK157,2-1,4.8
SK157,2-2,8.1
SK157,3,12.4
SK158,2-2,5
SK158,3,8.8
SK159,0-1,1.6
SK159,0-1,2.4
SK159,0-1,10.5
SK160,0,1
SK160,2-1,5.4
SK160,2-2,9.3
SK160,3,13.2
SK161,0,2
SK161,2-1,6.5
SK161,2-2,9.8
SK161,3,10.8
SK162,0-1,1
SK162,0,2
SK162,2-1,5
SK162,2-2,14.6
SK162,3,16.2
SK162,4,20.4
SK163,0-1,1
SK163,2-1,6
SK163,2-2,12.7
SK163,3,18.5
SK163,4,22.9
SK164,0,0.5
SK164,2-1,8.9
SK164,2-2,13.3
SK164,3,16.4
SK164,4,17.9
SK165,2-1,5
SK165,2-2,12.2
SK165,3,14
SK165,4,15.7
SK166,0-1,0.8
SK166,0,1.7
SK166,2-1,6.7
SK166,2-2,10
SK166,3,20
SK166,4,21.6
SK167,0-1,0.8
SK167,1-1,9
SK167,1,19
SK167,2,20.5
SK168,0-1,0.6
SK168,0,2
SK168,2-1,6.3
SK168,2-2,12.8
SK168,3,14.4
SK168,4,19.3
SK169,0-1,0.8
SK169,0-1,1.5
SK169,2-2,3.5
SK169,3,7.3
SK169,4,12
SK170,0-1,1.2
SK170,2-1,5
SK170,2-2,8.6
SK170,3,11.7
SK170,4,17.9
SK171,0-1,1
SK171,1-1,2.5
SK171,2-2,7.5
SK171,3,17.3
SK172,2-2,3.3
SK172,3,7
SK172,4,10.1
SK173,2-2,2.1
SK173,3,7.2
SK173,4,11.2
SK174,0-1,0.7
SK174,2-2,2.4
SK174,3,3.8
SK174,4,9.6
SK175,0-1,3
SK175,2-2,5
SK175,3,6.5
SK175,2-2,7.2
SK175,3,10.4
SK175,4,12.8
SK176,2-1,3.2
SK176,2-2,4
SK176,3,10.8
SK176,4,13.5
SK177,0,1.5
SK177,2-1,6
SK177,3,13
SK178,0-1,3.4
SK178,0-1,8.4
SK178,0-1,10.8
SK179,0,0.9
SK179,2-1,6.1
SK179,2-2,8.3
SK179,3,15.2
SK179,4,20
SK180,0-1,1.6
SK180,1-1,3.5
SK180,2-2,12.1
SK180,3,19.5
SK180,4,22.2
SK181,0-1,1.1
SK181,1-1,3.6
SK181,2-1,6.8
SK181,2-2,12.3
SK181,3,15.2
SK181,4,16.8
SK182,2-1,3.5
SK182,2-2,11.2
SK182,3,15.8
SK183,0-1,1.4
SK183,1-1,3.8
SK183,2-1,15.8
SK183,2-2,18.4
SK183,3,20
SK183,4,22.8
SK184,0,2
SK184,1-1,3.5
SK184,2-1,10.3
SK184,4,18
SK184,3,22.5
SK185,2-1,1
SK185,2-1,22.2
SK185,2-2,28.7
SK185,3,30.2
SK186,0-1,2.5
SK186,2-1,9.2
SK186,2-2,21.4
SK187,0-1,1
SK187,0,1.8
SK187,2-1,6.5
SK187,2-2,11
SK187,3,17
SK187,4,20
SK188,2-2,2
SK188,3,9.6
SK188,4,14.1
SK189,0-1,2.3
SK189,0-1,11.7
SK190,0-1,0.4
SK190,2-1,3
SK190,3,6.3
SK190,4,9.3
SK191,0-1,2.6
SK191,2-1,6.6
SK191,3,9.3
SK191,4,11.6
SK192,2-1,6.3
SK192,2-2,9.6
SK192,3,10.6
SK192,4,13.9
SK193,0,1
SK193,2-1,4
SK193,2-2,9.6
SK193,3,13.6
SK193,4,18.1
SK194,2-1,3.4
SK194,3,12.8
SK195,0-1,3
SK195,2-2,5.6
SK195,3,8.8
SK195,4,11.3
SK196,0-1,0.5
SK196,2-2,7.2
SK196,4,11.8
SK197,0-1,1.6
SK197,0,2.7
SK197,2-1,8
SK197,2-2,13.4
SK197,3,16
